text,type,categorie,video
ocultar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/64980.mp4
complejo,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/278607.mp4
compromiso,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/69122.mp4
recopilar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/64784.mp4
contenido,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/58191.mp4
constituir,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/155514.mp4
contener,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/58190.mp4
concreto,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/58070.mp4
concentrar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/475659.mp4
condensar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/278665.mp4
coma,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/58353.mp4
combinar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/64782.mp4
confort,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/58355.mp4
convención,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/278775.mp4
contribuir,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/278756.mp4
dialogar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/475748.mp4
convocar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/58188.mp4
enfrentarse,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/58815.mp4
confirmar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/58157.mp4
confesión,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/69227.mp4
confundir,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/58156.mp4
compeler,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/278585.mp4
cometer,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/278570.mp4
comunicar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/58068.mp4
en,preposición,lenguaje,https://media.spreadthesign.com/video/mp4/5/55532.mp4
invertir,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/56926.mp4
presentar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/64990.mp4
intriga,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/154094.mp4
arrodillarse,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/55737.mp4
nudo,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/55738.mp4
unir,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/56917.mp4
liar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/281179.mp4
indagación,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/55301.mp4
interno,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/65611.mp4
invisible,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/55721.mp4
ironía,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/55725.mp4
involucrar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/175726.mp4
unión,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/330860.mp4
artículo,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/278383.mp4
detener,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/246594.mp4
mantener las condiciones de,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/179960.mp4
ojo de la cerradura,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/173778.mp4
ceremonia,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/56353.mp4
cierto,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/55140.mp4
reto,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/58067.mp4
oración,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/55175.mp4
salmodiar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/55142.mp4
perseguir,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/56361.mp4
elección,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/367012.mp4
charlar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/66496.mp4
parloteo,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/66497.mp4
código,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/57554.mp4
tarea rutinaria,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/157137.mp4
circunstancia,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/55170.mp4
gallina,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/179340.mp4
explicar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/6274.mp4
seductor,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/28656.mp4
dar de alta,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/28399.mp4
favorecedor,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/28855.mp4
filamento,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/28772.mp4
ordinario,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/28532.mp4
zona,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/2971.mp4
quebradizo,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/28525.mp4
pared de piedra,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/625266.mp4
logopedia,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/29643.mp4
pizarra blanca,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/619040.mp4
informe,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/29439.mp4
responsabilidad,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/29470.mp4
natural,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/29202.mp4
manilla de la puerta,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/618909.mp4
privilegio,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/29369.mp4
factores de riesgo,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/29482.mp4
frase,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/34963.mp4
recoger,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/215627.mp4
posar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/412638.mp4
confinar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/475665.mp4
ejemplo,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/34971.mp4
mala suerte,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/34980.mp4
suerte,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/34973.mp4
secreto,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/34985.mp4
conservar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/32706.mp4
rascar con espátula,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/3500.mp4
magnífico,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/32094.mp4
especialidad,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/32250.mp4
diccionario,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/32219.mp4
montaña rusa,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/32549.mp4
típico,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/32293.mp4
glosario,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/30228.mp4
protección,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/30006.mp4
flexible,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/30017.mp4
caliente,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/3196.mp4
aquí,adverbio,lenguaje,https://media.spreadthesign.com/video/mp4/5/35059.mp4
allí,adverbio,lenguaje,https://media.spreadthesign.com/video/mp4/5/35054.mp4
escoger,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/35040.mp4
diferente,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/35023.mp4
qué,pronombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/35050.mp4
ridículo,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/35411.mp4
zurdo,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/35383.mp4
absurdo,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/35403.mp4
cosa,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/35244.mp4
callar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/35232.mp4
abofetear,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/35223.mp4
cuál,pronombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/35250.mp4
otro,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/35095.mp4
imposible,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/35079.mp4
venganza,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/35104.mp4
otra vez,adverbio,lenguaje,https://media.spreadthesign.com/video/mp4/5/35089.mp4
decir,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/35099.mp4
posible,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/35085.mp4
reconocer,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/35461.mp4
común,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/35429.mp4
apropiado,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/35466.mp4
similar,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/35425.mp4
fama,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/35271.mp4
increíble,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/35305.mp4
gritar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/330811.mp4
favorito,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/35273.mp4
inesperado,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/35314.mp4
paz,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/35119.mp4
participar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/35139.mp4
anécdota,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/35163.mp4
lento,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/35124.mp4
alfabeto,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/35134.mp4
anónimo,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/35485.mp4
insultar,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/35322.mp4
prioridad,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/35353.mp4
mudo,adjetivo,lenguaje,https://media.spreadthesign.com/video/mp4/5/35334.mp4
aniversario,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/35175.mp4
traducir,verbo,lenguaje,https://media.spreadthesign.com/video/mp4/5/35201.mp4
travestí,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/35203.mp4
penetración,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/33401.mp4
neutralizador,nombre,lenguaje,https://media.spreadthesign.com/video/mp4/5/30760.mp4
aborto natural,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/33873.mp4
aborto provocado,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/33886.mp4
abrazadera del tensiómetro,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/433898.mp4
abrazarse,verbo,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/299545.mp4
absceso,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/28334.mp4
absorbedor de dióxido de carbono,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/623553.mp4
abstinencia,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/276071.mp4
abuso de drogas,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/276076.mp4
abuso de sustancias inhalantes,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/276077.mp4
abuso del alcohol,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/276078.mp4
abuso sexual,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/33888.mp4
acné,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/28345.mp4
acoso sexual,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/33900.mp4
acrofobia,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/276104.mp4
acto reflejo,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/287972.mp4
acupuntura,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/28349.mp4
adicción,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/26882.mp4
adicto,adjetivo,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/148996.mp4
adrenalina,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/28372.mp4
afasia,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/164371.mp4
afectar,verbo,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/55527.mp4
aflicción,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/475142.mp4
afásico,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/164372.mp4
agobio,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/56315.mp4
agorafobia,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/276603.mp4
agotado mentalmente,adjetivo,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/276604.mp4
aguja hipodérmica,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/148133.mp4
ahogar,verbo,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/56316.mp4
ahogarse ,verbo,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/149008.mp4
ahogo,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/56317.mp4
alcoholismo,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/26931.mp4
alcohólico,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/149016.mp4
alergia,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/27295.mp4
alergia alimentaria,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/9117.mp4
alimentación,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/202322.mp4
alimentos terapéuticos,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/276905.mp4
almohadilla de colocación,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/624390.mp4
alta temperatura ,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/34383.mp4
alucinación,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/27564.mp4
alucinar,verbo,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/56106.mp4
alérgico,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/125391.mp4
amante,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/12748.mp4
amante del riesgo,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/276924.mp4
ambulancia,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/26791.mp4
ambulatorio,adjetivo,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/35450.mp4
amnesia,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/27354.mp4
amor propio,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/288007.mp4
ampolla,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/55440.mp4
amputar,verbo,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/125392.mp4
analgésico,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/28422.mp4
andador,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/70498.mp4
andador,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/276940.mp4
anemia,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/26945.mp4
anestesia,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/28439.mp4
anestesia general,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/34446.mp4
anestesiar,verbo,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/246383.mp4
anestesiología,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/64059.mp4
anestesista,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/34418.mp4
anestésico,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/34426.mp4
anfetamina,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/125394.mp4
anomalía del desarrollo,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/276950.mp4
anorexia,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/35905.mp4
ansiedad,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/27369.mp4
antecedentes médicos,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/475153.mp4
antibiótico,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/33858.mp4
anticonceptivo,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/33790.mp4
anticuerpos,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/276965.mp4
antidepresivo,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/276966.mp4
análisis de orina,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/34301.mp4
análisis de personalidad,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/276978.mp4
análisis de sangre,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/125393.mp4
aparato de rayos X,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/55840.mp4
aparato dental,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/64766.mp4
aparato reproductor femenino,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/276987.mp4
aparato reproductor masculino,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/276988.mp4
apatía,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/26955.mp4
apestar,verbo,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/149051.mp4
apestoso,adjetivo,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/35950.mp4
apoyo a las víctimas,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/276994.mp4
apoyo barbilla,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/618794.mp4
ardor de estómago,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/33799.mp4
armario para suministros médicos,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/621613.mp4
aros propulsores,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/618994.mp4
artritis,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/55290.mp4
aseo de caballeros,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/17504.mp4
asesor sanitario,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/475172.mp4
asexual,adjetivo,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/278409.mp4
asfixia,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/33832.mp4
asidero de cama,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/278411.mp4
asistencia,nombre,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/433833.mp4
asistir,verbo,salud-y-medicina,https://media.spreadthesign.com/video/mp4/5/388892.mp4
